,reference,token,lemma
8479,56.6,ἀπὸ,ἀπό
8480,56.6,δὲ,δέ
8481,56.6,θηρίων,
8482,56.6,ἀγρίων,
8483,56.6,οὐ,οὐ
8484,56.6,μὴ,μή
8485,56.6,φοβηθῇς,φοβέω
8486,56.6,θῆρες,θήρ
8487,56.6,γὰρ,γάρ
8488,56.6,ἄγριοι,ἄγριος
8489,56.6,εἰρηνεύσουσίν,εἰρηνεύω
8490,56.6,σοι,σύ
8491,56.6,εἶτα,εἶτα
8492,56.6,γνώσῃ,
8493,56.6,ὅτι,
8494,56.6,εἰρηνεύσει,
8495,56.6,σου,σύ
8496,56.6,ὁ,ὁ
8497,56.6,οἶκος,οἶκος
8498,56.6,ἡ,ὁ
8499,56.6,δὲ,δέ
8500,56.6,δίαιτα,δίαιτα
8501,56.6,τῆς,ὁ
8502,56.6,σκηνῆς,
8503,56.6,σου,σύ
8504,56.6,οὐ,οὐ
8505,56.6,μὴ,μή
8506,56.6,ἁμάρτῃ,ἁμαρτάνω
8507,56.7,γνώσῃ,
8508,56.7,δέ,δέ
8509,56.7,ὅτι,
8510,56.7,πολὺ,πολύς
8511,56.7,τὸ,ὁ
8512,56.7,σπέρμα,σπέρμα
8513,56.7,σου,σύ
8514,56.7,τὰ,
8515,56.7,δὲ,δέ
8516,56.7,τέκνα,τέκνον
8517,56.8,σου,σύ
8518,56.8,ὥσπερ,ὥσπερ
8519,56.8,τὸ,ὁ
8520,56.8,παμβότανον,παμβότανον
8521,56.8,τοῦ,
8522,56.8,ἀγροῦ,
8523,56.8,ἐλεύσῃ,
8524,56.8,δὲ,δέ
8525,56.8,ἐν,
8526,56.8,τάφῳ,τάφος1
8527,56.8,ὥσπερ,ὥσπερ
8528,56.8,σῖτος,σῖτος
8529,56.8,ὥριμος,ὥριμος
8530,56.9,κατὰ,κατά
8531,56.9,καιρὸν,καιρός
8532,56.9,θεριζόμενος,θερίζω
8533,56.9,ἢ,
8534,56.9,ὥσπερ,ὥσπερ
8535,56.9,θημωνιὰ,θημωνιά
8536,56.9,ἅλωνος,ἅλων
8537,56.9,καθ’,
8538,56.9,ὥραν,
8539,56.9,συγκομισθεῖσα,συγκομίζω
8540,56.1,βλέπετε,βλέπω
8541,56.1,ἀγαπητοί,ἀγαπητός
8542,56.1,πόσος,πόσος
8543,56.1,ὑπερασπισμός,ὑπερασπισμός
8544,56.1,ἐστιν,εἰμί
8545,56.1,τοῖς,ὁ
8546,56.1,παιδευομένοις,παιδεύω
8547,56.11,ὑπὸ,ὑπό
8548,56.11,τοῦ,
8549,56.11,δεσπότου,δεσπότης
8550,56.11,πατὴρ,πατήρ
8551,56.11,γὰρ,γάρ
8552,56.11,ἀγαθὸς,ἀγαθός
8553,56.11,ὢν,εἰμί
8554,56.11,παιδεύει,παιδεύω
8555,56.11,εἰς,εἰς
8556,56.11,τὸ,ὁ
8557,56.11,ἐλεηθῆναι,
8558,56.11,ἡμᾶς,
8559,56.12,διὰ,διά
8560,56.12,τῆς,ὁ
8561,56.12,ὁσίας,
8562,56.12,παιδείας,παιδεία
8563,56.12,αὐτοῦ,
8564,56.12,Ὑμεῖς,σύ
8565,56.13,οὖν,οὖν
8566,56.13,οἱ,
8567,56.13,τὴν,ὁ
8568,56.13,καταβολὴν,καταβολή
8569,56.13,τῆς,ὁ
8570,56.13,στάσεως,στάσις
8571,56.13,ποιήσαντες,ποιέω
8572,56.13,ὑποτάγητε,ὑποτάσσω
8573,56.13,τοῖς,ὁ
8574,56.13,πρεσβυτέροις,πρέσβυς
8575,56.13,καὶ,καί
8576,56.13,παιδεύθητε,παιδεύω
8577,56.14,εἰς,εἰς
8578,56.14,μετάνοιαν,μετάνοια
8579,56.14,κάμψαντες,κάμπτω
8580,56.14,τὰ,
8581,56.14,γόνατα,γόνυ
8582,56.14,τῆς,ὁ
8583,56.14,καρδίας,
8584,56.14,ὑμῶν,
8585,56.14,μάθετε,μανθάνω
8586,56.14,ὑποτάσσεσθαι,ὑποτάσσω
8587,56.15,ἀποθέμενοι,ἀποτίθημι
8588,56.15,τὴν,ὁ
8589,56.15,ἀλαζόνα,ἀλαζών
8590,56.15,καὶ,καί
8591,56.15,ὑπερήφανον,ὑπερήφανος
8592,56.15,τῆς,ὁ
8593,56.15,γλώσσης,γλῶσσα
8594,56.15,ὑμῶν,
8595,56.15,αὐθάδειαν,αὐθάδεια
8596,56.15,ἄμεινον,ἀμείνων
8597,56.15,γάρ,γάρ
8598,56.15,ἐστιν,εἰμί
8599,56.15,ὑμῖν,σύ
8600,56.15,ἐν,
8601,56.15,τῷ,
8602,56.15,ποιμνίῳ,
8603,56.16,τοῦ,
8604,56.16,Χριστοῦ,χριστός
8605,56.16,μικροὺς,
8606,56.16,καὶ,καί
8607,56.16,ἐλλογίμους,ἐλλόγιμος
8608,56.16,εὑρεθῆναι,εὑρίσκω
8609,56.16,ἢ,
8610,56.16,καθ’,
8611,56.16,ὑπεροχὴν,ὑπεροχή
8612,56.16,δοκοῦντας,
8613,56.16,ἐκριφῆναι,ἐκρίπτω
8614,56.16,ἐκ,ἐκ
8615,56.16,τῆς,ὁ
8616,56.16,ἐλπίδος,ἐλπίς
8617,56.16,αὐτοῦ,
8618,56.16,οὕτως,οὕτως
8619,56.16,γὰρ,γάρ
8620,56.16,λέγει,
8621,56.16,ἡ,ὁ
8622,56.16,πανάρετος,πανάρετος
8623,56.16,σοφία,σοφία
8624,56.16,Ἰδού,ἰδού
8625,56.16,προήσομαι,
8626,56.16,ὑμῖν,σύ
8627,56.16,ἐμῆς,
8628,57.1,πνοῆς,πνοή
8629,57.1,ῥῆσιν,
8630,57.1,διδάξω,διδάσκω
8631,57.1,δὲ,δέ
8632,57.1,ὑμᾶς,
8633,57.1,τὸν,ὁ
8634,57.1,ἐμὸν,ἐμός
8635,57.1,λόγον,λόγος
8636,57.1,ἐπειδὴ,ἐπεί
8637,57.1,ἐκάλουν,καλέω
8638,57.1,καὶ,καί
8639,57.1,οὐχ,οὐ
8640,57.1,ὑπηκούσατε,ὑπακούω
8641,57.1,καὶ,καί
8642,57.1,ἐξέτεινον,ἐκτείνω
8643,57.1,λόγους,
8644,57.1,καὶ,καί
8645,57.1,οὐ,οὐ
8646,57.1,προσείχετε,προσέχω
8647,57.1,ἀλλὰ,ἀλλά
8648,57.1,ἀκύρους,
8649,57.1,ἐποιεῖτε,
8650,57.1,τὰς,ὁ
8651,57.1,ἐμὰς,ἐμός
8652,57.2,βουλάς,βουλή
8653,57.2,τοῖς,ὁ
8654,57.2,δὲ,δέ
8655,57.2,ἐμοῖς,
8656,57.2,ἐλέγχοις,
8657,57.2,ἠπειθήσατε,ἀπειθέω
8658,57.2,τοιγαροῦν,τοιγάρ
8659,57.2,κἀγὼ,
8660,57.2,τῇ,
8661,57.2,ὑμετέρᾳ,ὑμέτερος
8662,57.2,ἀπωλείᾳ,ἀπώλεια
8663,57.2,ἐπιγελάσομαι,ἐπιγελάω
8664,57.2,καταχαροῦμαι,καταχαίρω
8665,57.2,δὲ,δέ
8666,57.2,ἡνίκα,ἡνίκα
8667,57.2,ἂν,
8668,57.2,ἔρχηται,ἔρχομαι
8669,57.2,ὑμῖν,σύ
8670,57.2,ὄλεθρος,ὄλεθρος
8671,57.2,καὶ,καί
8672,57.2,ὡς,ὡς
8673,57.2,ἂν,
8674,57.2,ἀφίκηται,ἀφικνέομαι
8675,57.2,ὑμῖν,σύ
8676,57.2,ἄφνω,ἄφνω
8677,57.2,θόρυβος,θόρυβος
8678,57.2,ἡ,ὁ
8679,57.2,δὲ,δέ
8680,57.2,καταστροφὴ,καταστροφή
8681,57.2,ὁμοία,
8682,57.2,καταιγίδι,καταιγίς
8683,57.2,παρῇ,
8684,57.2,ἢ,
8685,57.2,ὅταν,ὅταν
8686,57.2,ἔρχηται,ἔρχομαι
8687,57.2,ὑμῖν,σύ
8688,57.3,θλίψις,θλῖψις
8689,57.3,καὶ,καί
8690,57.3,πολιορκία,πολιορκία
8691,57.3,ἔσται,εἰμί
8692,57.3,γὰρ,γάρ
8693,57.3,ὅταν,ὅταν
8694,57.3,ἐπικαλέσησθέ,ἐπικαλέω
8695,57.3,με,ἐγώ
8696,57.3,ἐγὼ,ἐγώ
8697,57.3,δὲ,δέ
8698,57.3,οὐκ,οὐ
8699,57.3,εἰσακούσομαι,εἰσακούω
8700,57.3,ὑμῶν,
8701,57.3,ζητήσουσίν,ζητέω
8702,57.3,με,ἐγώ
8703,57.3,κακοί,
8704,57.4,καὶ,καί
8705,57.4,οὐχ,οὐ
8706,57.4,εὑρήσουσιν,εὑρίσκω
8707,57.4,ἐμίσησαν,μισέω
8708,57.4,γὰρ,γάρ
8709,57.4,σοφίαν,σοφία
8710,57.4,τὸν,ὁ
8711,57.4,δὲ,δέ
8712,57.4,φόβον,φόβος
8713,57.4,τοῦ,
8714,57.4,κυρίου,
8715,57.4,οὐ,οὐ
8716,57.4,προείλαντο,προαιρέω
8717,57.4,οὐδὲ,
8718,57.4,ἤθελον,ἐθέλω
8719,57.4,ἐμαῖς,ἐμός
8720,57.4,προσέχειν,προσέχω
8721,57.4,βουλαῖς,βουλή
8722,57.4,ἐμυκτήριζον,μυκτηρίζω
8723,57.4,δὲ,δέ
8724,57.4,ἐμοὺς,ἐμός
8725,57.4,ἐλέγχους,
8726,57.4,τοιγαροῦν,τοιγάρ
8727,57.4,ἔδονται,
8728,57.4,τῆς,ὁ
8729,57.4,ἑαυτῶν,ἑαυτοῦ
8730,57.4,ὁδοῦ,
8731,57.4,τοὺς,ὁ
8732,57.4,καρπούς,
8733,57.4,καὶ,καί
8734,57.4,τῆς,ὁ
8735,57.4,ἑαυτῶν,ἑαυτοῦ
8736,57.4,ἀσεβείας,ἀσέβεια
8737,57.4,πλησθήσονται,πίμπλημι
8738,57.4,ἀνθ’,
8739,57.4,ὧν,ὅς
8740,57.4,γὰρ,γάρ
8741,57.4,ἠδίκουν,ἀδικέω
8742,57.4,νηπίους,νήπιος
8743,57.4,φονευθήσονται,φονεύω
8744,57.4,καὶ,καί
8745,57.4,ἐξετασμὸς,ἐξετασμός
8746,57.4,ἀσεβεῖς,
8747,57.4,ὀλεῖ,ὄλλυμι
8748,57.4,ὁ,ὁ
8749,57.4,δὲ,δέ
8750,57.4,ἐμοῦ,
8751,57.4,ἀκούων,ἀκούω
8752,57.4,κατασκηνώσει,
8753,57.4,ἐπ’,
8754,57.4,ἐλπίδι,ἐλπίς
8755,57.4,πεποιθὼς,πείθω
8756,57.4,καὶ,καί
8757,57.5,ἡσυχάσει,
8758,57.5,ἀφόβως,ἄφοβος
8759,57.5,ἀπὸ,ἀπό
8760,57.5,παντὸς,πᾶς
8761,57.5,κακοῦ,
8762,57.5,Ὑπακούσωμεν,ὑπακούω
8763,57.5,οὖν,οὖν
8764,57.5,τῷ,
8765,57.5,παναγίῳ,πανάγιος
8766,57.5,καὶ,καί
8767,57.5,ἐνδόξῳ,ἔνδοξος
8768,57.5,ὀνόματι,ὄνομα
8769,57.5,αὐτοῦ,
8770,57.5,φυγόντες,φεύγω
8771,57.5,τὰς,ὁ
8772,57.5,προειρημένας,προερέω
8773,57.5,διὰ,διά
8774,57.5,τῆς,ὁ
8775,57.5,σοφίας,σοφία
8776,57.5,τοῖς,ὁ
8777,57.5,ἀπειθοῦσιν,ἀπειθέω
8778,57.5,ἀπειλάς,ἀπειλή
8779,57.5,ἵνα,ἵνα
8780,57.5,κατασκηνώσωμεν,κατασκηνόω
8781,57.5,πεποιθότες,πείθω
8782,57.5,ἐπὶ,ἐπί
8783,57.5,τὸ,ὁ
8784,57.5,ὁσιώτατον,ὅσιος
8785,57.5,τῆς,ὁ
8786,57.5,μεγαλωσύνης,μεγαλωσύνη
8787,57.5,αὐτοῦ,
8788,57.5,ὄνομα,ὄνομα
8789,57.6,δέξασθε,
8790,57.6,τὴν,ὁ
8791,57.6,συμβουλὴν,συμβουλή
8792,57.6,ἡμῶν,
8793,57.6,καὶ,καί
8794,57.6,ἔσται,εἰμί
8795,57.6,ἀμεταμέλητα,ἀμεταμέλητος
8796,57.6,ὑμῖν,σύ
8797,57.6,ζῇ,
8798,57.6,γὰρ,γάρ
8799,57.6,ὁ,ὁ
8800,57.6,θεὸς,θεός
8801,57.6,καὶ,καί
8802,57.6,ζῇ,
8803,57.6,ὁ,ὁ
8804,57.6,κύριος,
8805,57.6,Ἰησοῦς,Ἰησοῦς
8806,57.7,Χριστὸς,χριστός
8807,57.7,καὶ,καί
8808,57.7,τὸ,ὁ
8809,57.7,πνεῦμα,πνεῦμα
8810,57.7,τὸ,ὁ
8811,57.7,ἅγιον,ἅγιος
8812,57.7,ἥ,
8813,57.7,τε,τε
8814,57.7,πίστις,πίστις
8815,57.7,καὶ,καί
8816,57.7,ἡ,ὁ
8817,57.7,ἐλπὶς,ἐλπίς
8818,57.7,τῶν,ὁ
8819,57.7,ἐκλεκτῶν,
8820,57.7,ὅτι,
8821,57.7,ὁ,ὁ
8822,57.7,ποιήσας,ποιέω
8823,57.7,ἐν,
8824,57.7,ταπεινοφροσύνῃ,ταπεινοφροσύνη
8825,57.7,μετ’,
8826,57.7,ἐκτενοῦς,ἐκτενής
8827,57.7,ἐπιεικείας,ἐπιείκεια
8828,57.7,ἀμεταμελήτως,ἀμεταμέλητος
8829,57.7,τὰ,
8830,57.7,ὑπὸ,ὑπό
8831,57.7,τοῦ,
8832,57.7,θεοῦ,
8833,57.7,δεδομένα,δίδωμι
8834,58.1,δικαιώματα,δικαίωμα
8835,58.1,καὶ,καί
8836,58.1,προστάγματα,πρόσταγμα
8837,58.1,οὗτος,οὗτος
8838,58.1,ἐντεταγμένος,ἐντάσσω
8839,58.1,καὶ,καί
8840,58.1,ἐλλόγιμος,ἐλλόγιμος
8841,58.1,ἔσται,εἰμί
8842,58.1,εἰς,εἰς
8843,58.1,τὸν,ὁ
8844,58.1,ἀριθμὸν,ἀριθμός
8845,58.1,τῶν,ὁ
8846,58.1,σωζομένων,σώζω
8847,58.1,διὰ,διά
8848,58.1,Ἰησοῦ,Ἰησοῦς
8849,58.1,Χριστοῦ,χριστός
8850,58.1,δι’,
8851,58.1,οὗ,
8852,58.1,ἐστὶν,εἰμί
8853,58.1,αὐτῷ,αὐτός
8854,58.1,ἡ,ὁ
8855,58.1,δόξα,
8856,58.1,εἰς,εἰς
8857,58.1,τοὺς,ὁ
8858,58.1,αἰῶνας,αἰών
8859,58.1,τῶν,ὁ
8860,58.1,αἰώνων,αἰών
8861,58.1,ἀμήν,
8862,58.1,Ἐὰν,ἐάν
8863,58.1,δέ,δέ
8864,58.1,τινες,τις
8865,58.1,ἀπειθήσωσιν,ἀπειθέω
8866,58.2,τοῖς,ὁ
8867,58.2,ὑπ’,
8868,58.2,αὐτοῦ,
8869,58.2,δι’,
8870,58.2,ἡμῶν,
8871,58.2,εἰρημένοις,ἐρῶ
8872,58.2,γινωσκέτωσαν,γιγνώσκω
8873,58.2,ὅτι,
8874,58.2,παραπτώσει,παράπτωσις
8875,58.2,καὶ,καί
8876,58.2,κινδύνῳ,κίνδυνος
8877,58.2,οὐ,οὐ
8878,58.2,μικρῷ,
8879,58.2,ἑαυτοὺς,ἑαυτοῦ
8880,58.2,ἐνδήσουσιν,
8881,58.2,ἡμεῖς,ἐγώ
8882,58.2,δὲ,δέ
8883,58.2,ἀθῷοι,ἀθῷος
8884,58.2,ἐσόμεθα,εἰμί
8885,58.2,ἀπὸ,ἀπό
8886,58.2,ταύτης,οὗτος
8887,58.2,τῆς,ὁ
8888,58.2,ἁμαρτίας,ἁμαρτία
8889,58.2,καὶ,καί
8890,58.2,αἰτησόμεθα,αἰτέω
8891,58.2,ἐκτενῆ,ἐκτενής
8892,58.2,τὴν,ὁ
8893,58.2,δέησιν,
8894,58.2,καὶ,καί
8895,58.2,ἱκεσίαν,
8896,58.2,ποιούμενοι,
8897,58.2,ὅπως,ὅπως
8898,58.2,τὸν,ὁ
8899,58.2,ἀριθμὸν,ἀριθμός
8900,58.2,τὸν,ὁ
8901,58.2,κατηριθμημένον,καταριθμέω
8902,58.2,τῶν,ὁ
8903,58.2,ἐκλεκτῶν,
8904,58.2,αὐτοῦ,
8905,58.2,ἐν,
8906,58.2,ὅλῳ,
8907,58.2,τῷ,
8908,58.2,κόσμῳ,κόσμος
8909,58.2,διαφυλάξῃ,διαφυλάσσω
8910,58.2,ἄθραυστον,ἄθραυστος
8911,58.2,ὁ,ὁ
8912,58.2,δημιουργὸς,δημιουργός
8913,58.2,τῶν,ὁ
8914,58.2,ἁπάντων,ἅπας
8915,58.2,διὰ,διά
8916,58.2,τοῦ,
8917,58.2,ἠγαπημένου,ἀγαπάω
8918,58.2,παιδὸς,παῖς
8919,58.2,αὐτοῦ,
8920,58.2,Ἰησοῦ,Ἰησοῦς
8921,58.2,Χριστοῦ,χριστός
8922,58.2,δι’,
8923,58.2,οὗ,
8924,58.2,ἐκάλεσεν,καλέω
8925,58.2,ἡμᾶς,
8926,58.2,ἀπὸ,ἀπό
8927,58.2,σκότους,
8928,58.2,εἰς,εἰς
8929,58.2,φῶς,φάος
8930,58.2,ἀπὸ,ἀπό
8931,58.2,ἀγνωσίας,ἀγνωσία
8932,59.1,εἰς,εἰς
8933,59.1,ἐπίγνωσιν,ἐπίγνωσις
8934,59.1,δόξης,
8935,59.1,ὀνόματος,ὄνομα
8936,59.1,αὐτοῦ,
8937,59.1,…,
8938,59.1,ἐλπίζειν,ἐλπίζω
8939,59.1,ἐπὶ,ἐπί
8940,59.1,τὸ,ὁ
8941,59.1,ἀρχεγόνον,
8942,59.1,πάσης,
8943,59.1,κτίσεως,κτίσις
8944,59.1,ὄνομά,ὄνομα
8945,59.1,σου,σύ
8946,59.1,ἀνοίξας,ἀνοίγνυμι
8947,59.1,τοὺς,ὁ
8948,59.1,ὀφθαλμοὺς,ὀφθαλμός
8949,59.1,τῆς,ὁ
8950,59.1,καρδίας,
8951,59.1,ἡμῶν,
8952,59.2,εἰς,εἰς
8953,59.2,τὸ,ὁ
8954,59.2,γινώσκειν,γιγνώσκω
8955,59.2,σε,σύ
8956,59.2,τὸν,ὁ
8957,59.2,μόνον,μόνος
8958,59.2,ὕψιστον,ὕψιστος
8959,59.2,ἐν,
8960,59.2,ὑψίστοις,ὕψιστος
8961,59.2,ἅγιον,ἅγιος
8962,59.2,ἐν,
8963,59.2,ἁγίοις,ἅγιος
8964,59.2,ἀναπαυόμενον,ἀναπαύω
8965,59.2,τὸν,ὁ
8966,59.2,ταπεινοῦντα,ταπεινόω
8967,59.2,ὕβριν,ὕβρις
8968,59.2,ὑπερηφάνων,ὑπερήφανος
8969,59.2,τὸν,ὁ
8970,59.2,διαλύοντα,διαλύω
8971,59.2,λογισμοὺς,λογισμός
8972,59.2,ἐθνῶν,ἔθνος
8973,59.2,τὸν,ὁ
8974,59.2,ποιοῦντα,
8975,59.2,ταπεινοὺς,ταπεινός
8976,59.2,εἰς,εἰς
8977,59.2,ὕψος,ὕψος
8978,59.2,καὶ,καί
8979,59.2,τοὺς,ὁ
8980,59.2,ὑψηλοὺς,ὑψηλός
8981,59.2,ταπεινοῦντα,ταπεινόω
8982,59.2,τὸν,ὁ
8983,59.2,πλουτίζοντα,πλουτίζω
8984,59.2,καὶ,καί
8985,59.2,πτωχίζοντα,πτωχίζω
8986,59.2,τὸν,ὁ
8987,59.2,ἀποκτείνοντα,ἀποκτείνω
8988,59.2,καὶ,καί
8989,59.2,ζῆν,
8990,59.2,ποιοῦντα,
8991,59.2,μόνον,μόνος
8992,59.2,εὑρέτην,εὑρίσκω
8993,59.2,πνευμάτων,
8994,59.2,καὶ,καί
8995,59.2,θεὸν,θεός
8996,59.2,πάσης,
8997,59.2,σαρκός,σάρξ
8998,59.2,τὸν,ὁ
8999,59.2,ἐπιβλέποντα,ἐπιβλέπω
9000,59.2,ἐν,
9001,59.2,τοῖς,ὁ
9002,59.2,ἀβύσσοις,ἄβυσσος
9003,59.3,τὸν,ὁ
9004,59.3,ἐπόπτην,
9005,59.3,ἀνθρωπίνων,ἀνθρώπινος
9006,59.3,ἔργων,
9007,59.3,τὸν,ὁ
9008,59.3,τῶν,ὁ
9009,59.3,κινδυνευόντων,κινδυνεύω
9010,59.3,βοηθόν,βοηθός
9011,59.3,τὸν,ὁ
9012,59.3,τῶν,ὁ
9013,59.3,ἀπηλπισμένων,ἀπό-ἐλπίζω
9014,59.3,σωτῆρα,σωτήρ
9015,59.3,τὸν,ὁ
9016,59.3,παντὸς,πᾶς
9017,59.3,πνεύματος,πνεῦμα
9018,59.3,κτίστην,κτίστης
9019,59.3,καὶ,καί
9020,59.3,ἐπίσκοπον,
9021,59.3,τὸν,ὁ
9022,59.3,πληθύνοντα,πληθύνω
9023,59.3,ἔθνη,ἔθνος
9024,59.3,ἐπὶ,ἐπί
9025,59.3,γῆς,
9026,59.3,καὶ,καί
9027,59.3,ἐκ,ἐκ
9028,59.3,πάντων,πᾶς
9029,59.3,ἐκλεξάμενον,ἐκλέγω
9030,59.3,τοὺς,ὁ
9031,59.3,ἀγαπῶντάς,
9032,59.3,σε,σύ
9033,59.3,διὰ,διά
9034,59.3,Ἰησοῦ,Ἰησοῦς
9035,59.3,Χριστοῦ,χριστός
9036,59.3,τοῦ,
9037,59.3,ἠγαπημένου,ἀγαπάω
9038,59.3,παιδός,παῖς
9039,59.3,σου,σύ
9040,59.3,δι’,
9041,59.3,οὗ,
9042,59.3,ἡμᾶς,
9043,59.3,ἐπαίδευσας,παιδεύω
9044,59.3,ἡγίασας,ἁγιάζω
9045,59.3,ἐτίμησας,
9046,59.3,ἀξιοῦμέν,ἀξιόω
9047,59.3,σε,σύ
9048,59.3,δέσποτα,δεσπότης
9049,59.3,βοηθὸν,βοηθός
9050,59.3,γενέσθαι,γίγνομαι
9051,59.3,καὶ,καί
9052,59.3,ἀντιλήπτορα,ἀντιλήπτωρ
9053,59.3,ἡμῶν,
9054,59.3,τοὺς,ὁ
9055,59.3,ἐν,
9056,59.3,θλίψει,
9057,59.3,ἡμῶν,
9058,59.3,σῶσον,σώζω
9059,59.3,τοὺς,ὁ
9060,59.3,ταπεινοὺς,ταπεινός
9061,59.3,ἐλέησον,
9062,59.3,τοὺς,ὁ
9063,59.3,πεπτωκότας,πίπτω
9064,59.3,ἔγειρον,ἐγείρω
9065,59.3,τοῖς,ὁ
9066,59.3,δεομένοις,
9067,59.3,ἐπιφάνηθι,ἐπιφαίνω
9068,59.3,τοὺς,ὁ
9069,59.3,ἀσθενεῖς,
9070,59.3,ἴασαι,
9071,59.3,τοὺς,ὁ
9072,59.3,πλανωμένους,πλανάω
9073,59.3,τοῦ,
9074,59.3,λαοῦ,λαός
9075,59.3,σου,σύ
9076,59.3,ἐπίστρεψον,ἐπιστρέφω
9077,59.3,χόρτασον,χορτάζω
9078,59.3,τοὺς,ὁ
9079,59.3,πεινῶντας,πεινάω
9080,59.3,λύτρωσαι,λυτρόω
9081,59.3,τοὺς,ὁ
9082,59.3,δεσμίους,δέσμιος
9083,59.3,ἡμῶν,
9084,59.3,ἐξανάστησον,ἐξανίστημι
9085,59.3,τοὺς,ὁ
9086,59.3,ἀσθενοῦντας,
9087,59.3,παρακάλεσον,παρακαλέω
9088,59.3,τοὺς,ὁ
9089,59.3,ὀλιγοψυχοῦντας,ὀλιγοψυχέω
9090,59.3,γνώτωσάν,
9091,59.3,σε,σύ
9092,59.3,ἅπαντα,ἅπας
9093,59.3,τὰ,
9094,59.3,ἔθνη,ἔθνος
9095,59.3,ὅτι,
9096,59.3,σὺ,σύ
9097,59.3,εἶ,
9098,59.3,ὁ,ὁ
9099,59.3,θεὸς,θεός
9100,59.3,μόνος,μόνος
9101,59.3,καὶ,καί
9102,59.3,Ἰησοῦς,Ἰησοῦς
9103,59.3,Χριστὸς,χριστός
9104,59.3,ὁ,ὁ
9105,59.3,παῖς,
9106,59.3,σου,σύ
9107,59.3,καὶ,καί
9108,59.3,ἡμεῖς,ἐγώ
9109,59.3,λαός,λαός
9110,59.3,σου,σύ
9111,59.3,καὶ,καί
9112,59.3,πρόβατα,πρόβατον
9113,59.4,τῆς,ὁ
9114,59.4,νομῆς,
9115,59.4,σου,σύ
9116,59.4,Σὺ,σύ
9117,59.4,γὰρ,γάρ
9118,59.4,τὴν,ὁ
9119,59.4,ἀέναον,
9120,59.4,τοῦ,
9121,59.4,κόσμου,κόσμος
9122,59.4,σύστασιν,σύστασις
9123,59.4,διὰ,διά
9124,59.4,τῶν,ὁ
9125,59.4,ἐνεργουμένων,ἐνεργέω
9126,59.4,ἐφανεροποίησας,φανεροποιέω
9127,59.4,σύ,σύ
9128,59.4,κύριε,κύριος
9129,59.4,τὴν,ὁ
9130,59.4,οἰκουμένην,
9131,59.4,ἔκτισας,
9132,59.4,ὁ,ὁ
9133,59.4,πιστὸς,
9134,59.4,ἐν,
9135,59.4,πάσαις,
9136,59.4,ταῖς,ὁ
9137,59.4,γενεαῖς,γενεά
9138,59.4,δίκαιος,δίκαιος
9139,59.4,ἐν,
9140,59.4,τοῖς,ὁ
9141,59.4,κρίμασιν,
9142,59.4,θαυμαστὸς,θαυμαστός
9143,59.4,ἐν,
9144,59.4,ἰσχύϊ,ἰσχύς
9145,59.4,καὶ,καί
9146,59.4,μεγαλοπρεπείᾳ,μεγαλοπρέπεια
9147,59.4,ὁ,ὁ
9148,59.4,σοφὸς,σοφός
9149,59.4,ἐν,
9150,59.4,τῷ,
9151,59.4,κτίζειν,κτίζω
9152,59.4,καὶ,καί
9153,59.4,συνετὸς,συνετός
9154,59.4,ἐν,
9155,59.4,τῷ,
9156,59.4,τὰ,
9157,59.4,γενόμενα,γίγνομαι
9158,59.4,ἑδράσαι,ἑδράζω
9159,59.4,ὁ,ὁ
9160,59.4,ἀγαθὸς,ἀγαθός
9161,59.4,ἐν,
9162,59.4,τοῖς,ὁ
9163,59.4,ὁρωμένοις,ὁράω
9164,59.4,καὶ,καί
9165,59.4,χρηστὸς,χρηστός
9166,59.4,ἐν,
9167,59.4,τοῖς,ὁ
9168,59.4,πεποιθόσιν,πείθω
9169,59.4,ἐπὶ,ἐπί
9170,59.4,σέ,
9171,59.4,ἐλεῆμον,ἐλεήμων
9172,59.4,καὶ,καί
9173,59.4,οἰκτίρμον,
9174,59.4,ἄφες,ἀφίημι
9175,59.4,ἡμῖν,ἐγώ
9176,59.4,τὰς,ὁ
9177,59.4,ἀνομίας,ἀνομία
9178,59.4,ἡμῶν,
9179,59.4,καὶ,καί
9180,59.4,τὰς,ὁ
9181,59.4,ἀδικίας,ἀδικία
9182,59.4,καὶ,καί
9183,59.4,τὰ,
9184,59.4,παραπτώματα,παράπτωμα
9185,59.4,καὶ,καί
9186,59.4,πλημμελείας,πλημμέλεια
9187,59.4,μὴ,μή
9188,59.4,λογίσῃ,
9189,59.4,πᾶσαν,πᾶς
9190,59.4,ἁμαρτίαν,ἁμαρτία
9191,60.1,δούλων,
